CAR_DRIVER,CAR_PASSENGER,BIKE,BUS_TRAM,TRAIN,WALK
"0.0381175360878573","0.46345735990163217","0.17507453384763091","0.13848978423082753","0.010510535801512575","0.1743502501305395"
"0.03973476497416651","0.46333664316127837","0.17674481226543698","0.13764957336878775","0.010383883942846565","0.1721503222874838"
"0.038163567771490166","0.46384060900026947","0.17572756669361358","0.13928186472648882","0.010475613042306656","0.17251077876583132"
"0.038925835508039394","0.46618402222409294","0.1745433117265763","0.13955720178466202","0.009950332519572355","0.170839296237057"
"0.04024496937882765","0.463254593175853","0.1724544047378693","0.13823272090988625","0.01102025708324921","0.17479305471431456"
"0.04170729247217833","0.4626298624886528","0.17646168846451266","0.13715832296674849","0.010120028241939279","0.17192280536596846"
"0.0408046557002052","0.46260974871329097","0.17721263497830256","0.138106771621758","0.01012547515726444","0.17114071382917886"
"0.03964994951194884","0.4624368899360485","0.17468865701783912","0.14114776169639853","0.010333221137664087","0.171743520700101"
"0.03847902598386744","0.46509943923345065","0.17744135527002677","0.13724466598184665","0.010693296061162285","0.1710422174696462"
"0.04003163491956654","0.4615837652285118","0.17550649525476206","0.13905902941374437","0.010668371811267416","0.1731507033721478"
"0.038528247874042264","0.46398922286772754","0.17211417024501136","0.14086048665487919","0.009783615391092026","0.1747242569672476"
"0.039831050381987684","0.46388786053242687","0.17352673913775116","0.1394844007673409","0.010062935415474709","0.17320701376501868"
"0.03804951995957554","0.4647128179215092","0.1753747684015496","0.13708943911066196","0.009988209533434395","0.17478524507326934"
"0.04054235919520894","0.4601810106991454","0.1754929008815019","0.13611129802839647","0.011338402530112375","0.17633402866563488"
"0.039055924042961515","0.46299787885929766","0.1758358304434194","0.1374532844011986","0.010083835561092219","0.17457324669203056"
"0.03880732709273352","0.4678261162367836","0.17354704020472758","0.13771971176510203","0.010236379554178733","0.1718634251464745"
"0.03953414006092532","0.4641432586633455","0.17420940134978205","0.1395055287207365","0.009626874463537372","0.17298079674167327"
"0.04032909347869978","0.46150481189851267","0.17504542701393094","0.14099199138569218","0.010078067164681338","0.17205060905848307"
"0.041347188592951306","0.4600316115146624","0.1751076136669357","0.13799771320957763","0.010626849609900457","0.17488902340597257"
"0.039733427576109454","0.4648356641591357","0.17458474276770838","0.13676982884838693","0.010383534440685953","0.17369280220797362"
"0.03993000050480405","0.46399905769910316","0.17496508438641067","0.13885476787427015","0.010398963469013445","0.17185212606639855"
"0.04198813305767065","0.4621552115374918","0.17420536869883851","0.14021817692837812","0.01005160270956247","0.17138150706805844"
"0.03880732709273352","0.4637180954946461","0.17427099467977641","0.14004310054549127","0.010488921812916694","0.17267156037443598"
"0.03780132405707259","0.46707545103852566","0.1763724879133467","0.13798157101224667","0.009888314269831376","0.17088085170897696"
"0.04012787078320855","0.4652982249516278","0.17508202237738707","0.137679818288887","0.010263312862791285","0.17154875073609827"
"0.04034048852701702","0.465681986407375","0.17365924231209207","0.13863468138079538","0.009437453737971873","0.17224614763474866"
"0.04020996668797739","0.4628688717655372","0.17561156162724184","0.1360745650930381","0.01108718328342138","0.1741478515427841"
"0.038395473375770435","0.4663197601966926","0.17264490923175374","0.1383584251119868","0.010676636017648445","0.17360479606614798"
"0.03933681198451439","0.46199293048308365","0.17567749537114963","0.14016158895808786","0.00962800875273523","0.17320316445042921"
"0.03999730771172323","0.4671961500277642","0.17287856097191606","0.13755910414107592","0.009423008968685321","0.17294586817883525"
"0.038480321988514844","0.4644920092285411","0.17273201865916707","0.13915225408800794","0.010794698640979438","0.1743486973947896"
"0.03943714127013516","0.46508222383060377","0.17370520610661325","0.13800474659574827","0.010469441685883086","0.17330124051101647"
"0.04006259254273792","0.46252860411899316","0.17665567371113206","0.13802328711805087","0.010230179028132993","0.17249966348095302"
"0.0401763181802887","0.4605134762273293","0.17357582691207646","0.14031427706181232","0.01033009186042599","0.17509000975806724"
"0.04050394442482044","0.4632722746463474","0.17424433567139325","0.13887066659938438","0.010496038754604633","0.1726127399034499"
"0.038395473375770435","0.4681890135057762","0.1743962817015257","0.1370112155198545","0.010272473140008757","0.17173554275706443"
"0.03989701824056001","0.46612707814498217","0.17331897422090597","0.1383691189338359","0.01026452177424783","0.17202328868546812"
"0.03818298187697905","0.4629286532372162","0.17472882840396145","0.13897123223068114","0.010072087852859934","0.17511621639830224"
"0.04002894063804011","0.4637400726881141","0.17514133799973078","0.1381242428321443","0.010768609503297886","0.17219679633867277"
"0.039439132776730404","0.4624966334500404","0.17633988688392135","0.13831470509022353","0.011008618367896579","0.1724010234311877"
"0.04004711425206125","0.4607773851590106","0.17501261988894498","0.14176341914857815","0.010567053676594313","0.1718324078748107"
"0.04040641927127141","0.4607711200080746","0.1754197086431383","0.13933654072603707","0.011052047236147092","0.17301416411533155"
"0.03821216254904933","0.4659054547904141","0.17437141076811669","0.13947691944963708","0.0104750837838293","0.1715589686589535"
"0.04039299473427432","0.46361938729160007","0.17277636648104844","0.1398024932285796","0.010329570498477481","0.17307918776602008"
"0.039747580984434164","0.45916701724863274","0.17637358014303745","0.13913336137989063","0.010349179638199412","0.17522928060580564"
"0.03897372009629792","0.46308860418525566","0.1759962288927423","0.13884072122426303","0.010303203757639018","0.1727975218438021"
"0.03942163645238937","0.4634482990792641","0.17674089784376104","0.13683111986399368","0.009863825346327997","0.17369422141426383"
"0.038859144021281614","0.4652321783345119","0.17464727076809106","0.13858302185405932","0.010640805468565849","0.17203757955349025"
"0.03963378717245326","0.46693818475571786","0.17390060418384692","0.1379861660411653","0.009744357865329272","0.1717968999814874"
"0.03958729570969317","0.4624577112753101","0.1760557453755912","0.13794960698836956","0.010805715920758083","0.1731439247302779"
"0.039403477470502095","0.4611940549729848","0.17574186598441366","0.13749978960125228","0.010671424483681474","0.17548938748716567"
"0.03960212737309816","0.4642352228355998","0.17476773932947354","0.13875050491450114","0.01073784839100579","0.17190655715632153"
"0.04159591102442961","0.4644316290330716","0.17299124031138086","0.1371790776266456","0.009869361265699346","0.17393278073877297"
"0.03791924262587807","0.4632515203072621","0.1762208783248825","0.13877330997422638","0.010343143035223962","0.17349190573252699"
"0.04100442336478463","0.4643187513665338","0.17348672149620734","0.1390416603595876","0.010057688749852835","0.17209075466303378"
"0.04119793505860196","0.46528443390674135","0.175704989154013","0.13758428761203317","0.010307891506499184","0.16992046276211134"
"0.03897240787192135","0.46635578525614046","0.17361660578104746","0.13716940792242555","0.010622716789279642","0.17326307637918553"
"0.03818426814889675","0.4677783392285666","0.174414687552636","0.13801583291224523","0.009971366009769243","0.17163550614788614"
"0.040621688449311195","0.464382432591546","0.17533767304166456","0.13797917612824007","0.009722292307951085","0.17195673748128712"
"0.04000942189918568","0.46545864459250286","0.1722020324382529","0.13887206406891447","0.010650111043811831","0.17280772595733226"
"0.03932064165362151","0.46545136258816006","0.176522075779764","0.13802622498274672","0.010267804541399451","0.17041189045430827"
"0.03846477710975261","0.45874804223715454","0.1758365752201957","0.14151467690597686","0.010289833105980228","0.17514609542094006"
"0.03872640635786567","0.46217440352915423","0.17367951373103668","0.140913606438686","0.01020356619689852","0.1743025037463589"
"0.037783205592520845","0.464499284089952","0.17180156657963447","0.1407900277941548","0.010595468710519666","0.17453044723321823"
"0.03904106129732824","0.4661862994326504","0.17318473374972643","0.13697200289567166","0.01080826276536642","0.1738076398592569"
"0.039338136277942366","0.4657453541610557","0.173040667923512","0.13912267708052786","0.010705628871532454","0.17204753568542958"
"0.04011239547052984","0.45959315531775274","0.1745663183753134","0.13950162367708174","0.010919859337405146","0.17530664782191713"
"0.03969910134293696","0.4630271616572986","0.17633199824980647","0.13940964625896132","0.010686277809565482","0.17084581468143112"
"0.03938797151946675","0.4661919911124577","0.17278526822535306","0.13819454964735983","0.010099479876786345","0.17334073961857632"
"0.03869273122190231","0.46698994797191495","0.17327541209947636","0.13709147850684447","0.010304591604788605","0.17364583859507332"
"0.038926490891335826","0.4666801360406775","0.17506818870592988","0.1368488399501633","0.010943866383809812","0.17153247802808363"
"0.038493921126191356","0.46052941770787725","0.17514228942848484","0.1386522075910147","0.010709594854005995","0.17647256929242583"
"0.03778766130934331","0.46687893796960817","0.17544391657400857","0.1381785100576165","0.010040769567707808","0.1716702045217157"
"0.03925529407803926","0.4647510352489648","0.17255832744167257","0.13946402720263945","0.010015823317510017","0.17395549271117394"
"0.03933946066053934","0.46805036528296806","0.17132949533717132","0.13875702790963876","0.010672322661010673","0.17185132814867185"
"0.03940016157264037","0.46393227413491317","0.17495287464655984","0.13885148781473003","0.010653695974148378","0.17220950585700823"
"0.040903510099735946","0.4625023125956574","0.17284760415089898","0.13853709403434414","0.01062953058512875","0.17457994853423484"
"0.04008076728924786","0.46330136294800606","0.17482752818441866","0.13945818610129565","0.010247349823321554","0.17208480565371026"
"0.0392519903721533","0.46477924963390616","0.17387352510477858","0.1398562555755668","0.009678342394506068","0.17256063691908904"
"0.03940215104438423","0.463518085267534","0.174692407385589","0.1372763536599734","0.01055324592260953","0.17455775671990978"
"0.03974824986537426","0.4628096392030156","0.173885971997846","0.13871499730748518","0.010265212708669898","0.17457592891760904"
"0.03910971934609492","0.4649729784332542","0.17487415189319325","0.13953566678451773","0.01035405828577201","0.17115342525716787"
"0.041447379483126795","0.4604610495518975","0.17559228557496678","0.13818035074739798","0.011181544566441914","0.17313739007616902"
"0.0399623092325554","0.4649088859349498","0.17379818613181672","0.14080193838232571","0.009439518096616244","0.17108916222173612"
"0.03970110570692876","0.4634376209629916","0.1744054931924132","0.13928204782981873","0.01023241724027668","0.172941315067571"
"0.04022746773895049","0.46196813432710265","0.1714252065211905","0.14125881185120379","0.01068358093443478","0.17443679862711778"
"0.040672834314550044","0.4653658536585366","0.17365853658536584","0.13868797308662742","0.011068124474348191","0.1705466778805719"
"0.038790490942150986","0.4640043100545491","0.17521381911239814","0.13771971176510203","0.009882820391945586","0.17438884773385413"
"0.0415763016761655","0.4629209327348229","0.17556866898673526","0.13727072510549587","0.010944671407676401","0.1717187000891041"
"0.04044482578778243","0.4668483655512374","0.17473376066219148","0.13612274769091","0.010329918067262234","0.17152038224061644"
"0.0399098159302756","0.4604266917925766","0.17548877746744287","0.13936467341925496","0.010768247131271662","0.17404179425917826"
"0.03989701824056001","0.4666991990307599","0.1727300262502524","0.1369051625496399","0.010113078010365484","0.1736555159184223"
"0.03932130352814436","0.46714247239429035","0.17389913816321034","0.13641260436304875","0.010469970374360356","0.17275451117694587"
"0.04116499630053138","0.46250084078832315","0.17427860361875294","0.13839375798748907","0.010039012578193314","0.17362278872671016"
"0.039717935340547635","0.46496911762230936","0.17709823457143337","0.13672394351974956","0.009929483835136909","0.17156128511082314"
"0.04184177789732038","0.461856571294086","0.17400732945567024","0.1381837743334566","0.01020408163265306","0.1739064653868137"
"0.0374058535105899","0.4608333754570422","0.17722286811909216","0.1390250888810258","0.01068257257915045","0.17483024145309947"
"0.03894070507424492","0.46284386679686185","0.17246371931714874","0.1403919323882959","0.010135021381191286","0.17522475504225732"
"0.03893939393939394","0.46464646464646464","0.1748148148148148","0.141986531986532","0.009932659932659932","0.16968013468013468"
"0.039289622085683026","0.46302499789580004","0.17298207221614342","0.13837219089302247","0.009881323120949415","0.17644979378840164"
"0.03728853541821123","0.46665431017051967","0.17638336590955045","0.13665161420772393","0.009924513041720024","0.17309766125227471"
"0.04042664154371562","0.46552043202503324","0.1738362409784492","0.14045860601268484","0.010632391783449135","0.16912568765666797"
"0.039200175045865385","0.4620032652786427","0.17324491272953732","0.14372275427936645","0.009290895931866763","0.17253799673472137"
"0.040011441455083875","0.4641865630205441","0.1742466306597345","0.1401914761159625","0.009876667844463513","0.17148722090421145"
"0.04052349151344895","0.4653052298686225","0.17304489713526333","0.13935101855434254","0.010210775985331471","0.17156458694299123"
"0.04087193460490463","0.46097823527432974","0.1755979412655162","0.13856090422847916","0.010175934335789014","0.17381505029098127"
"0.03876138678879927","0.46485039317045246","0.17476300324976005","0.13862836552223476","0.01075956827021839","0.17223728299853508"
"0.0378544112939908","0.4628615711181118","0.1758621270573965","0.13923752084772317","0.01051230647416567","0.173672063208612"
"0.039453973169951695","0.46602481022032954","0.1749844304926697","0.13847603979061116","0.009998148491020181","0.1710625978354177"
"0.03938730853391685","0.46404645682545026","0.1737417943107221","0.14034674297256355","0.010351792627503787","0.17212590472984346"
"0.04037617132955368","0.46286233407917093","0.17398765162093505","0.13933143789640148","0.01009404283238842","0.17334836224155045"
"0.04169328536363942","0.4643757775461484","0.1728590161729599","0.1399919303318651","0.010961299216569718","0.17011869136881747"
"0.0397536017234415","0.46374713881782686","0.17443112966204388","0.1403325703514205","0.010064629056146492","0.17167093038912076"
"0.03979806478754733","0.4654101809002945","0.17233487589398402","0.1420445940260833","0.010029448885149348","0.17038283550694153"
"0.04026111681275973","0.46545081346635936","0.17388158890926528","0.13654794151790972","0.010464861954674698","0.17339367733903124"
"0.03846477710975261","0.4653497027568669","0.17287256437461054","0.1387695986796679","0.01064349349096482","0.17389986358813722"
"0.038876635293721484","0.46106443520280166","0.17483541831528968","0.1380297341437543","0.010725169632785008","0.17646860741164783"
"0.04014537133627217","0.4658612915166403","0.17459703200188445","0.13833832486455563","0.010347612477706363","0.17071036780294108"
"0.04019449491890437","0.4616730600982569","0.17649236153173162","0.13729053099131838","0.01115485564304462","0.17319469681674407"
"0.04049461641991925","0.4610363391655451","0.1753364737550471","0.1411843876177658","0.009858681022880216","0.17208950201884254"
"0.0393529817710525","0.46518321522950296","0.17057447274073825","0.13788692329703253","0.010435777886250022","0.17656662907542375"
"0.03943846891885068","0.46511471325893383","0.17707754717298727","0.13770640811998183","0.009712333148176202","0.17095052938107022"
"0.03943647747929711","0.46837339258062344","0.17230525819699724","0.13859153033057295","0.009324715545681006","0.17196862586682826"
"0.03867589365392063","0.4641275614150292","0.174454041858194","0.14077890589483255","0.009580576181576332","0.17238302099644728"
"0.041150948473025695","0.462195614153101","0.1748452845419077","0.13979886990448","0.010443293421229651","0.17156598950625587"
"0.03837992590097676","0.4632030986864264","0.17943752105085886","0.13607275176827213","0.010491748063320984","0.17241495453014483"
"0.0401446958862623","0.4607386220240599","0.17482964583158073","0.13877344998738117","0.009640784049802306","0.17587280222091362"
"0.03970110570692876","0.4659620660058231","0.17494404146821724","0.1378346993385954","0.009946313468755786","0.17161177401167976"
"0.04129743908795884","0.4623766205377411","0.17537959677826168","0.13741151149299657","0.010223470262817171","0.17331136184022464"
"0.03943846891885068","0.4663771482435321","0.1752259758622431","0.136578632867074","0.009880657812789307","0.1724991162955108"
"0.03964928224028542","0.4663671092711331","0.172262331498965","0.13973174466939298","0.010097440298884233","0.17189209202133926"
"0.03955429879485626","0.4638120245068336","0.17583989766377162","0.13849054063152225","0.010637581633340066","0.17166565676967616"
"0.04096734048636104","0.4643974302916148","0.17116814099761193","0.1394840402273721","0.010628636776428644","0.1733544112206115"
"0.04003163491956654","0.4608265464091001","0.17513629938749412","0.14030423369455475","0.010718853065894865","0.17298243252338966"
"0.040179022108557394","0.46353938822895985","0.17306592186290676","0.1380018171417034","0.010364437863848976","0.17484941279402363"
"0.03895819654191289","0.46185834301395695","0.17532872030573934","0.1383234843510615","0.010455073488560028","0.1750761822987693"
"0.038546385329134604","0.46472896283448123","0.17464594244143947","0.13820453665190374","0.010710135897479076","0.17316403684556186"
"0.03832940383967666","0.4614011451667228","0.17531155271135063","0.14063657797238127","0.010357022566520714","0.17396429774334793"
"0.03944046055953944","0.46369053630946366","0.1743931589401744","0.13786486213513788","0.010672322661010673","0.17393865939467393"
"0.03999932689395214","0.46333254804294416","0.17494026183825262","0.14019116211759164","0.009827348298724463","0.171709352808535"
"0.02586528356893454","0.47076172073629613","0.17675175429675583","0.14097088036882607","0.010644428624699142","0.17500593240448828"
"0.032652578590854575","0.4690788695754996","0.17493538742208484","0.138144225409213","0.010236659403030457","0.17495227959931756"
"0.03691094181891728","0.4691566102609047","0.1734308636149127","0.13739634598530304","0.009691229016382391","0.17341400930357986"
"0.04756637168141593","0.4624229015821936","0.17256637168141592","0.13502279431482972","0.009385894341646554","0.17303566639849827"
"0.05669724770642202","0.45347789824854046","0.17170975813177647","0.1379816513761468","0.010391993327773144","0.16974145120934112"
"0.046782252925986784","0.3289010362520541","0.22294510211610047","0.17197089104262384","0.013162748583118146","0.2162379690801167"
"0.042317194091054236","0.39683713426213807","0.19824210544006185","0.15636186410769204","0.011276742349125254","0.19496495974992858"
"0.03986336407080837","0.4629972403580804","0.1758598640371542","0.13981624823315608","0.0111731843575419","0.17029009894325908"
"0.0350418410041841","0.5313470103927656","0.1515217978134701","0.12187879605884734","0.009009312997705493","0.1512012417330274"
"0.03245096879909455","0.600418940148994","0.12738821224048516","0.10451543152524621","0.008040948021014578","0.12718549926516545"
"0.040160169591332","0.49067079428638727","0.18634857075558994","0.08556959469690596","0.01088547537729024","0.18636539529249457"
"0.04045824641679564","0.4781306776125429","0.18107798936814481","0.10789987214857681","0.011254289751699079","0.18117892470224076"
"0.03936848837796442","0.46540319458704327","0.17253799673472137","0.13956541497652028","0.01003147459310252","0.17309343073064817"
"0.03760361210324146","0.44283644450434667","0.16906462699642832","0.1757193880989285","0.009923175416133162","0.16485275288092188"
"0.038365023493945466","0.4264445829193122","0.15588527544335348","0.21299493069707126","0.009212321269178302","0.1570978661771393"
"0.04019652381673481","0.464573553413087","0.1739942456211196","0.14125149327814515","0.006376928642336749","0.17360725522857673"
"0.039565802760013466","0.46539885560417366","0.17460451026590373","0.13788286772130595","0.007758330528441602","0.17478963312016157"
"0.038331340418006975","0.4617612880408239","0.17582565639894235","0.13906057901207539","0.011266988901426479","0.17375414722872493"
"0.040079418495086824","0.459432628886795","0.17726140799569257","0.13844393592677345","0.012804549737515143","0.17197805895813703"
"0.04113413157540697","0.4635241490649805","0.17131373604197497","0.136469124175972","0.016463742768734024","0.1710951163729315"
"0.03966677886233591","0.46321104005385394","0.17734769437899697","0.13815213732749915","0.010467855940760686","0.17115449343655334"
"0.040409138319706606","0.4613404663369335","0.17480905756872245","0.13995154940950844","0.010194811749268194","0.17329497661586085"
"0.0388597982927281","0.46582930648392906","0.17554257235701176","0.13772666812587342","0.010034852592056304","0.17200680214840133"
"0.03977922864642929","0.46494918220367504","0.17377330551255302","0.13884027731035875","0.010382311368378543","0.17227569495860537"
"0.03879440983330527","0.4626873210978279","0.17678060279508334","0.13946792389291127","0.010321602963461862","0.17194813941741033"
"0.038181695691716915","0.4691110587125678","0.17258395930878836","0.13859601845925826","0.010172802910364806","0.17135446491730388"
"0.03894332760884938","0.46432299558878","0.17638145267198707","0.13905444994443883","0.010337744553321884","0.17096002963262283"
"0.03897503240904423","0.46231291142650305","0.17734902436149974","0.13736383992457532","0.010135192013064632","0.17386399986531306"
"0.039500479660703164","0.4651362404698992","0.17436087315078178","0.13817594291196122","0.010215931467425148","0.17261053233922952"
"0.03895754065793461","0.46385400181824304","0.17352436108959898","0.13848951143136132","0.010808444728778746","0.17436614027408331"
"0.039566468637977754","0.4661471919756307","0.17470842659755298","0.13781786970497653","0.010518521011797573","0.1712415220720645"
"0.04106410170175557","0.4675119391941885","0.17405999865473867","0.13580412995224322","0.009568171117239524","0.17199165937983454"
"0.03999596170348808","0.46538002052800725","0.17309148424223048","0.13878279012636502","0.010751964462990695","0.17199777893691845"
"0.039862693297884874","0.4643692473371586","0.1748641235760319","0.13870332665870197","0.010230695451715493","0.1719699136785071"
"0.040308877710671084","0.46446055752763243","0.17286048350465166","0.1394155549200047","0.010952036473141434","0.17200248986389866"
"0.03762109342094179","0.4636846095526914","0.17663212871704154","0.13823603740207227","0.0099233425996125","0.17390278830764047"
"0.040377529904608085","0.4642070021366443","0.17372432241457628","0.13756960917915848","0.01056545365837245","0.1735560827066404"
"0.041068245265884096","0.460848945545054","0.1752547845682957","0.13958494500689517","0.009972755709528774","0.17327032390434227"
"0.04059009554568699","0.4631779033777419","0.17447180729376935","0.14054299555914412","0.010311532768133494","0.17090566545552416"
"0.039600127905215506","0.46570962150153994","0.17617260472239518","0.13800299567478416","0.00971069859809152","0.1708039515979737"
"0.03902094135075079","0.4615514106794155","0.17677260790519156","0.13946872264493973","0.010302336542993737","0.17288398087670864"
"0.0399979807498149","0.4665814094366292","0.1751531264723699","0.1381840210002019","0.010937605169280475","0.16914585717170358"
"0.03735404626712271","0.4660915570083065","0.1737460194436488","0.1395427204259406","0.010682212599619215","0.17258344425536218"
"0.039653286207186736","0.46281242110578136","0.17453505007153075","0.13999831692333586","0.010350921484473618","0.17265000420769167"
"0.03994548299708906","0.46795443455435715","0.17603607544883984","0.13620837610001515","0.009792869041409365","0.17006276185828945"
"0.03999528873334231","0.46500201911428185","0.17339143895544487","0.1387131511643559","0.010247004980481896","0.17265109705209314"
"0.040920328977244055","0.4628723279008359","0.1725448643557529","0.139832147602469","0.010932270380274821","0.17289806078342332"
"0.03857941533072882","0.46834164084601915","0.17071938569311598","0.13862319816785665","0.009969015222955678","0.17376734473932373"
"0.04047370723009117","0.46526259125929414","0.17385526360057868","0.1376711637452478","0.010513743565588938","0.1722235305991993"
"0.04057395663364005","0.46288290409944993","0.17391962588524232","0.13992295658317494","0.009773411610341984","0.17292714518815078"
"0.038197894736842104","0.4666273684210526","0.1744","0.13893052631578948","0.010425263157894736","0.17141894736842106"
"0.04113205643466124","0.4628113071115072","0.1745337750348933","0.1389005667008593","0.010543662871844888","0.17207863184623404"
"0.0397637397772019","0.4647628983946421","0.17677447581866523","0.1375492208797496","0.01026486722983206","0.17088479789990912"
"0.04030616536294054","0.4649003280343174","0.17077971233913702","0.13814450332239886","0.010362519976448818","0.17550677096475734"
"0.04042800181698884","0.466377294369017","0.17066235973014351","0.14111946701660527","0.009909318797422568","0.17150355826982283"
"0.04067420266451353","0.4623200107657112","0.17719687794374916","0.1382552819270623","0.009975104292827344","0.17157852240613647"
"0.039699769441779845","0.4633547062486326","0.175055956648323","0.13828444489321956","0.01016475656754346","0.17344036620050152"
"0.039670116973828155","0.4624253134730287","0.17705966506774384","0.13701927122780444","0.01040141378439788","0.173424219473197"
"0.03922294794963302","0.4616019123291361","0.17678944178843176","0.13908154333041545","0.01036967207595448","0.1729344825264292"
"0.039122603235526826","0.46581822466878775","0.17367809706580475","0.1388987088194199","0.0105045199737387","0.17197784623672205"
"0.04175842649407414","0.46056989156930317","0.17720433722787257","0.1383542069429268","0.01020425317306884","0.17190888459275447"
"0.0404575658171419","0.46352090167381615","0.17358903187820673","0.13923795104718648","0.010261586340314576","0.17293296324333418"
"0.038711524213645855","0.4660874250690375","0.1746817538896747","0.14009564221728296","0.010473496329224759","0.16995015828113424"
"0.038461538461538464","0.46435066684628856","0.17375050518658225","0.13823588845480264","0.010676276438097805","0.1745251246126903"
"0.04022746773895049","0.46398707875565726","0.17309083567474806","0.13967730538216935","0.010464861954674698","0.17255245049380016"
"0.040820788831889665","0.46603313430325455","0.17475401564208223","0.13830628206206375","0.010814902026742915","0.16927087713396688"
"0.03934210969327632","0.4649843439614828","0.17378202754116023","0.13869903370256895","0.010588869061647755","0.172603616039864"
"0.04011307039978463","0.46979741553371923","0.17142280253062323","0.1369464261677211","0.010583524027459955","0.1711367613406919"
"0.03951930521425927","0.46588346181034773","0.1726865721883731","0.13932743124516106","0.009576867404988722","0.1730063621368701"
"0.03948896631823461","0.4642730899358683","0.17468733693548116","0.13827871197966637","0.010065814943863724","0.17320607988688583"
"0.039285654171786366","0.4605207789803235","0.17567453838514754","0.14054636346804464","0.010385282186800425","0.17358738280789754"
"0.038510760111810864","0.4627690027952716","0.17620314552251373","0.1399151315124777","0.009631899774357593","0.1729700602835685"
"0.04067009789080634","0.46496451037777103","0.17183032260234804","0.13829178860968144","0.010512328859286171","0.17373095166010696"
"0.04070647603027754","0.4634146341463415","0.17534062237174095","0.1391421362489487","0.010025231286795626","0.1713708999158957"
"0.0381181781431074","0.46439159142972647","0.1742858105376634","0.1393511656111036","0.01069599784395634","0.1731572564344428"
"0.0411334398385605","0.4611283948541159","0.17675943832506516","0.13792987471621962","0.00995543597073909","0.17309341629529976"
"0.042807701354121167","0.45924196095561304","0.17613655455125835","0.13904102684721614","0.010214710527200027","0.17255804576459124"
"0.0396007943720758","0.46543135076912723","0.1750647951799118","0.1384092362583729","0.010451378370190851","0.17104244505032146"
"0.03899186827617557","0.46209404515379565","0.17303904237587758","0.14078152095223664","0.009933161607488594","0.17516036163442597"
"0.04030480932595421","0.46478375695998114","0.17578683533231282","0.13775295641495786","0.010698605480512052","0.1706730364862819"
"0.03957113041136471","0.46266747458425905","0.1766814784891941","0.13845687739850535","0.01078906618191611","0.17183397293476066"
"0.04012854595012955","0.46327018205067805","0.1729817949321937","0.13860753104283743","0.01117205639869435","0.1738398896254669"
"0.03829830234438157","0.4664847749932633","0.17325181891673402","0.13945028294260306","0.01042508757747238","0.1720897332255457"
"0.039833061272571225","0.4638776231425542","0.17447789576426637","0.1362940275650842","0.01029904245830739","0.17521834979721657"
"0.039089592942998554","0.46343557455977913","0.17575165819332683","0.13832867580216154","0.010723544661795899","0.17267095383993805"
"0.039766416478745244","0.46499612937969104","0.17505301066944903","0.13905624179596782","0.010013126451482616","0.17111507522466426"
"0.04197061888593808","0.46135744780986315","0.17186607052812047","0.13875348774666352","0.01067334521128181","0.17537902981813291"
"0.03851400279550698","0.46850002526060525","0.17364140044795473","0.13889964803556692","0.009902157255687846","0.17054276620467826"
"0.04098553649512277","0.4634207870837538","0.17235116044399595","0.1410359905819038","0.010359905819038008","0.17184661957618566"
"0.04016287247825282","0.46046809011828443","0.17584506923762894","0.14052798950078238","0.01036461225245234","0.17263136641259907"
"0.038065722322345924","0.46423337993296393","0.17281164204746424","0.1410789779521989","0.01039227905879975","0.1734179986862273"
"0.04091688809659951","0.4590662944401466","0.17569203861289562","0.14056035787561805","0.010359557364367158","0.17340486361037302"
"0.039039089592943","0.4678630349146493","0.17273829164001211","0.13898521935288374","0.010168007811184808","0.17120635668832698"
"0.04037617132955368","0.4657391362864016","0.17408859204925892","0.1397688464191383","0.009925808785181945","0.17010144513046552"
"0.04027794134966435","0.46499655096993453","0.17489106112354258","0.13720409845718998","0.010616282786816292","0.17201406531285227"
"0.038230935057935865","0.438291565615737","0.16314672594987875","0.18638843977364591","0.011452438695769335","0.16248989490703314"
"0.04016287247825282","0.4524254202210893","0.16615348375481634","0.1594568673969007","0.010667474298790234","0.17113388185015058"
"0.039913173703074255","0.46699422840700666","0.1717006848508304","0.13766006495145466","0.010398963469013445","0.17333288461862054"
"0.039733427576109454","0.47696942158496153","0.17705861564093503","0.11704616213123306","0.009777688022752898","0.179414685044008"
"0.041097733234680835","0.48360462769893053","0.18206430349095312","0.10212214972758459","0.008407883231317683","0.18270330261653325"
